,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,path,date_str,datetime,timestamp
3878,Mon 06:22:46 AM,45.316,0.8713,↑ 356°,439.0,505.0,"40,000",,FlightAware ADS-B (TLS / LFBO),Arrivals,TFL9524,2025-03-24 13:04:30,"45.316, 0.8713",2025-03-24,2025-03-24 06:22:46,1742797366000
3879,Mon 06:23:16 AM,45.3753,0.8655,↑ 356°,440.0,506.0,"40,000",,FlightAware ADS-B (LBI / LFCI),Arrivals,TFL9524,2025-03-24 13:04:30,"45.3753, 0.8655",2025-03-24,2025-03-24 06:23:16,1742797396000
3880,Mon 06:23:46 AM,45.4369,0.8594,↑ 356°,441.0,507.0,"40,000",,FlightAware ADS-B (TLS / LFBO),Arrivals,TFL9524,2025-03-24 13:04:30,"45.4369, 0.8594",2025-03-24,2025-03-24 06:23:46,1742797426000
3881,Mon 06:24:16 AM,45.4986,0.8533,↑ 356°,443.0,510.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"45.4986, 0.8533",2025-03-24,2025-03-24 06:24:16,1742797456000
3882,Mon 06:24:46 AM,45.5587,0.8472,↑ 356°,443.0,510.0,"40,000",,FlightAware ADS-B (LBI / LFCI),Arrivals,TFL9524,2025-03-24 13:04:30,"45.5587, 0.8472",2025-03-24,2025-03-24 06:24:46,1742797486000
3883,Mon 06:25:16 AM,45.6206,0.8407,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (SYT / LFLN),Arrivals,TFL9524,2025-03-24 13:04:30,"45.6206, 0.8407",2025-03-24,2025-03-24 06:25:16,1742797516000
3884,Mon 06:25:46 AM,45.6824,0.8343,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (LFFL),Arrivals,TFL9524,2025-03-24 13:04:30,"45.6824, 0.8343",2025-03-24,2025-03-24 06:25:46,1742797546000
3885,Mon 06:26:17 AM,45.7495,0.8274,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (VHY / LFLV),Arrivals,TFL9524,2025-03-24 13:04:30,"45.7495, 0.8274",2025-03-24,2025-03-24 06:26:17,1742797577000
3886,Mon 06:26:47 AM,45.8078,0.8216,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (TLS / LFBO),Arrivals,TFL9524,2025-03-24 13:04:30,"45.8078, 0.8216",2025-03-24,2025-03-24 06:26:47,1742797607000
3887,Mon 06:27:17 AM,45.8686,0.8154,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"45.8686, 0.8154",2025-03-24,2025-03-24 06:27:17,1742797637000
3888,Mon 06:27:47 AM,45.9291,0.8091,↑ 356°,443.0,510.0,"40,000",,FlightAware ADS-B (ANG / LFBU),Arrivals,TFL9524,2025-03-24 13:04:30,"45.9291, 0.8091",2025-03-24,2025-03-24 06:27:47,1742797667000
3889,Mon 06:28:17 AM,45.9904,0.8027,↑ 356°,443.0,510.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"45.9904, 0.8027",2025-03-24,2025-03-24 06:28:17,1742797697000
3890,Mon 06:28:47 AM,46.0534,0.7964,↑ 356°,443.0,510.0,"40,000",,FlightAware ADS-B (TLS / LFBO),Arrivals,TFL9524,2025-03-24 13:04:30,"46.0534, 0.7964",2025-03-24,2025-03-24 06:28:47,1742797727000
3891,Mon 06:29:17 AM,46.1162,0.7899,↑ 356°,443.0,510.0,"40,000",,FlightAware ADS-B (LIG / LFBL),Arrivals,TFL9524,2025-03-24 13:04:30,"46.1162, 0.7899",2025-03-24,2025-03-24 06:29:17,1742797757000
3892,Mon 06:29:47 AM,46.1757,0.7837,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (LRH / LFBH),Arrivals,TFL9524,2025-03-24 13:04:30,"46.1757, 0.7837",2025-03-24,2025-03-24 06:29:47,1742797787000
3893,Mon 06:30:17 AM,46.2369,0.7773,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (LRH / LFBH),Arrivals,TFL9524,2025-03-24 13:04:30,"46.2369, 0.7773",2025-03-24,2025-03-24 06:30:17,1742797817000
3894,Mon 06:30:48 AM,46.3,0.7708,↑ 356°,444.0,511.0,"40,000",,FlightAware ADS-B (LRH / LFBH),Arrivals,TFL9524,2025-03-24 13:04:30,"46.3, 0.7708",2025-03-24,2025-03-24 06:30:48,1742797848000
3895,Mon 06:31:18 AM,46.3612,0.7643,↑ 356°,445.0,512.0,"40,000",,FlightAware ADS-B (LFDW),Arrivals,TFL9524,2025-03-24 13:04:30,"46.3612, 0.7643",2025-03-24,2025-03-24 06:31:18,1742797878000
3896,Mon 06:31:48 AM,46.4227,0.7578,↑ 356°,445.0,512.0,"40,000",,FlightAware ADS-B (NTE / LFRS),Arrivals,TFL9524,2025-03-24 13:04:30,"46.4227, 0.7578",2025-03-24,2025-03-24 06:31:48,1742797908000
3897,Mon 06:32:18 AM,46.4848,0.7514,↑ 356°,445.0,512.0,"40,000",,FlightAware ADS-B (NTE / LFRS),Arrivals,TFL9524,2025-03-24 13:04:30,"46.4848, 0.7514",2025-03-24,2025-03-24 06:32:18,1742797938000
3898,Mon 06:32:48 AM,46.5463,0.7449,↑ 356°,445.0,512.0,"40,000",,FlightAware ADS-B (NTE / LFRS),Arrivals,TFL9524,2025-03-24 13:04:30,"46.5463, 0.7449",2025-03-24,2025-03-24 06:32:48,1742797968000
3899,Mon 06:33:12 AM,46.5951,0.7401,↑ 358°,444.0,511.0,"40,000",,FlightAware ADS-B (LFPK),Arrivals,TFL9524,2025-03-24 13:04:30,"46.5951, 0.7401",2025-03-24,2025-03-24 06:33:12,1742797992000
3900,Mon 06:33:42 AM,46.6569,0.7485,↑ 10°,443.0,510.0,"40,000",,FlightAware ADS-B (LFDC),Arrivals,TFL9524,2025-03-24 13:04:30,"46.6569, 0.7485",2025-03-24,2025-03-24 06:33:42,1742798022000
3901,Mon 06:34:25 AM,46.74,0.7806,↑ 15°,443.0,510.0,"40,000",,FlightAware ADS-B (NTE / LFRS),Arrivals,TFL9524,2025-03-24 13:04:30,"46.74, 0.7806",2025-03-24,2025-03-24 06:34:25,1742798065000
3902,Mon 06:34:56 AM,46.8039,0.8057,↑ 15°,442.0,509.0,"40,000",,FlightAware ADS-B (LFDS),Arrivals,TFL9524,2025-03-24 13:04:30,"46.8039, 0.8057",2025-03-24,2025-03-24 06:34:56,1742798096000
3903,Mon 06:35:26 AM,46.8641,0.8293,↑ 15°,441.0,507.0,"40,000",,FlightAware ADS-B (LFDS),Arrivals,TFL9524,2025-03-24 13:04:30,"46.8641, 0.8293",2025-03-24,2025-03-24 06:35:26,1742798126000
3904,Mon 06:35:56 AM,46.9211,0.8513,↑ 15°,440.0,506.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"46.9211, 0.8513",2025-03-24,2025-03-24 06:35:56,1742798156000
3905,Mon 06:36:27 AM,46.9816,0.8748,↑ 15°,437.0,503.0,"40,000",,FlightAware ADS-B (CET / LFOU),Arrivals,TFL9524,2025-03-24 13:04:30,"46.9816, 0.8748",2025-03-24,2025-03-24 06:36:27,1742798187000
3906,Mon 06:36:57 AM,47.0403,0.8979,↑ 15°,436.0,502.0,"40,000",,FlightAware ADS-B (ESH / EGKA),Arrivals,TFL9524,2025-03-24 13:04:30,"47.0403, 0.8979",2025-03-24,2025-03-24 06:36:57,1742798217000
3907,Mon 06:37:27 AM,47.099,0.9211,↑ 15°,435.0,501.0,"40,000",,FlightAware ADS-B (ESH / EGKA),Arrivals,TFL9524,2025-03-24 13:04:30,"47.099, 0.9211",2025-03-24,2025-03-24 06:37:27,1742798247000
3908,Mon 06:37:57 AM,47.1551,0.9436,↑ 15°,435.0,501.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"47.1551, 0.9436",2025-03-24,2025-03-24 06:37:57,1742798277000
3909,Mon 06:38:27 AM,47.2133,0.9667,↑ 15°,434.0,499.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"47.2133, 0.9667",2025-03-24,2025-03-24 06:38:27,1742798307000
3910,Mon 06:38:57 AM,47.2708,0.9896,↑ 15°,432.0,497.0,"40,000",,FlightAware ADS-B (LFCH),Arrivals,TFL9524,2025-03-24 13:04:30,"47.2708, 0.9896",2025-03-24,2025-03-24 06:38:57,1742798337000
3911,Mon 06:39:28 AM,47.3292,1.0129,↑ 15°,431.0,496.0,"40,000",,FlightAware ADS-B (NVS / LFQG),Arrivals,TFL9524,2025-03-24 13:04:30,"47.3292, 1.0129",2025-03-24,2025-03-24 06:39:28,1742798368000
3912,Mon 06:39:59 AM,47.3908,1.0374,↑ 15°,430.0,495.0,"40,000",,FlightAware ADS-B (LFDS),Arrivals,TFL9524,2025-03-24 13:04:30,"47.3908, 1.0374",2025-03-24,2025-03-24 06:39:59,1742798399000
3913,Mon 06:40:29 AM,47.4483,1.0603,↑ 15°,429.0,494.0,"40,000",,FlightAware ADS-B (ANE / LFJR),Arrivals,TFL9524,2025-03-24 13:04:30,"47.4483, 1.0603",2025-03-24,2025-03-24 06:40:29,1742798429000
3914,Mon 06:40:59 AM,47.5079,1.0843,↑ 15°,429.0,494.0,"40,000",,FlightAware ADS-B (LFDS),Arrivals,TFL9524,2025-03-24 13:04:30,"47.5079, 1.0843",2025-03-24,2025-03-24 06:40:59,1742798459000
3915,Mon 06:41:29 AM,47.5627,1.1062,↑ 15°,428.0,493.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"47.5627, 1.1062",2025-03-24,2025-03-24 06:41:29,1742798489000
3916,Mon 06:41:59 AM,47.6201,1.1293,↑ 15°,428.0,493.0,"40,000",,FlightAware ADS-B (ANE / LFJR),Arrivals,TFL9524,2025-03-24 13:04:30,"47.6201, 1.1293",2025-03-24,2025-03-24 06:41:59,1742798519000
3917,Mon 06:42:29 AM,47.6773,1.1525,↑ 15°,428.0,493.0,"40,000",,FlightAware ADS-B (ANE / LFJR),Arrivals,TFL9524,2025-03-24 13:04:30,"47.6773, 1.1525",2025-03-24,2025-03-24 06:42:29,1742798549000
3918,Mon 06:42:59 AM,47.7339,1.1755,↑ 15°,428.0,493.0,"40,000",,FlightAware ADS-B (ANE / LFJR),Arrivals,TFL9524,2025-03-24 13:04:30,"47.7339, 1.1755",2025-03-24,2025-03-24 06:42:59,1742798579000
3919,Mon 06:43:30 AM,47.794,1.2,↑ 15°,428.0,493.0,"40,000",,FlightAware ADS-B (URO / LFOP),Arrivals,TFL9524,2025-03-24 13:04:30,"47.794, 1.2",2025-03-24,2025-03-24 06:43:30,1742798610000
3920,Mon 06:44:00 AM,47.8509,1.2232,↑ 15°,429.0,494.0,"40,000",,FlightAware ADS-B (EBU / LFMH),Arrivals,TFL9524,2025-03-24 13:04:30,"47.8509, 1.2232",2025-03-24,2025-03-24 06:44:00,1742798640000
3921,Mon 06:44:31 AM,47.911,1.2477,↑ 15°,431.0,496.0,"40,000",,FlightAware ADS-B (LFDS),Arrivals,TFL9524,2025-03-24 13:04:30,"47.911, 1.2477",2025-03-24,2025-03-24 06:44:31,1742798671000
3922,Mon 06:45:01 AM,47.9687,1.2713,↑ 15°,433.0,498.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"47.9687, 1.2713",2025-03-24,2025-03-24 06:45:01,1742798701000
3923,Mon 06:45:31 AM,48.0263,1.295,↑ 15°,433.0,498.0,"40,000",,FlightAware ADS-B (BOH / EGHH),Arrivals,TFL9524,2025-03-24 13:04:30,"48.0263, 1.295",2025-03-24,2025-03-24 06:45:31,1742798731000
3924,Mon 06:46:01 AM,48.0854,1.3193,↑ 15°,433.0,498.0,"40,000",,FlightAware ADS-B (CDG / LFPG),Arrivals,TFL9524,2025-03-24 13:04:30,"48.0854, 1.3193",2025-03-24,2025-03-24 06:46:01,1742798761000
3925,Mon 06:46:31 AM,48.1409,1.3421,↑ 16°,433.0,498.0,"40,000",,FlightAware ADS-B (LFON),Arrivals,TFL9524,2025-03-24 13:04:30,"48.1409, 1.3421",2025-03-24,2025-03-24 06:46:31,1742798791000
3926,Mon 06:47:02 AM,48.1993,1.3665,↑ 16°,432.0,497.0,"40,000",,FlightAware ADS-B (LFON),Arrivals,TFL9524,2025-03-24 13:04:30,"48.1993, 1.3665",2025-03-24,2025-03-24 06:47:02,1742798822000
3927,Mon 06:47:34 AM,48.2622,1.3926,↑ 15°,433.0,498.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"48.2622, 1.3926",2025-03-24,2025-03-24 06:47:34,1742798854000
3928,Mon 06:48:04 AM,48.3191,1.4161,↑ 16°,432.0,497.0,"40,000",,FlightAware ADS-B (LFFC),Arrivals,TFL9524,2025-03-24 13:04:30,"48.3191, 1.4161",2025-03-24,2025-03-24 06:48:04,1742798884000
3929,Mon 06:48:35 AM,48.3787,1.4408,↑ 16°,431.0,496.0,"40,000",,FlightAware ADS-B (LFPI),Arrivals,TFL9524,2025-03-24 13:04:30,"48.3787, 1.4408",2025-03-24,2025-03-24 06:48:35,1742798915000
3930,Mon 06:48:51 AM,48.4104,1.4542,↑ 17°,428.0,493.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"48.4104, 1.4542",2025-03-24,2025-03-24 06:48:51,1742798931000
3931,Mon 06:49:34 AM,48.4913,1.5023,↗ 23°,426.0,490.0,"40,000",,FlightAware ADS-B (GFR / LFRF),Arrivals,TFL9524,2025-03-24 13:04:30,"48.4913, 1.5023",2025-03-24,2025-03-24 06:49:34,1742798974000
3932,Mon 06:50:05 AM,48.5457,1.5362,↗ 22°,425.0,489.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"48.5457, 1.5362",2025-03-24,2025-03-24 06:50:05,1742799005000
3933,Mon 06:50:35 AM,48.6008,1.57,↗ 22°,424.0,488.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"48.6008, 1.57",2025-03-24,2025-03-24 06:50:35,1742799035000
3934,Mon 06:51:05 AM,48.6564,1.6039,↗ 22°,423.0,487.0,"40,000",,FlightAware ADS-B (GFR / LFRF),Arrivals,TFL9524,2025-03-24 13:04:30,"48.6564, 1.6039",2025-03-24,2025-03-24 06:51:05,1742799065000
3935,Mon 06:51:34 AM,48.7068,1.6351,↗ 24°,420.0,483.0,"40,000",,FlightAware ADS-B (LFPP),Arrivals,TFL9524,2025-03-24 13:04:30,"48.7068, 1.6351",2025-03-24,2025-03-24 06:51:34,1742799094000
3936,Mon 06:52:19 AM,48.7841,1.6935,↗ 27°,420.0,483.0,"40,000",,FlightAware ADS-B (LBG / LFPB),Arrivals,TFL9524,2025-03-24 13:04:30,"48.7841, 1.6935",2025-03-24,2025-03-24 06:52:19,1742799139000
3937,Mon 06:52:49 AM,48.8366,1.7336,↗ 27°,419.0,482.0,"40,000",,FlightAware ADS-B (LFPV),Arrivals,TFL9524,2025-03-24 13:04:30,"48.8366, 1.7336",2025-03-24,2025-03-24 06:52:49,1742799169000
3938,Mon 06:53:19 AM,48.8872,1.772,↗ 27°,417.0,480.0,"40,000",,FlightAware ADS-B (LBG / LFPB),Arrivals,TFL9524,2025-03-24 13:04:30,"48.8872, 1.772",2025-03-24,2025-03-24 06:53:19,1742799199000
3939,Mon 06:53:50 AM,48.943,1.8144,↗ 27°,417.0,480.0,"40,000",,FlightAware ADS-B (LFPE),Arrivals,TFL9524,2025-03-24 13:04:30,"48.943, 1.8144",2025-03-24,2025-03-24 06:53:50,1742799230000
3940,Mon 06:54:20 AM,48.9931,1.8525,↗ 27°,416.0,479.0,"40,000",,FlightAware ADS-B (LFPV),Arrivals,TFL9524,2025-03-24 13:04:30,"48.9931, 1.8525",2025-03-24,2025-03-24 06:54:20,1742799260000
3941,Mon 06:54:50 AM,49.047,1.8937,↗ 27°,416.0,479.0,"40,000",,FlightAware ADS-B (LFPE),Arrivals,TFL9524,2025-03-24 13:04:30,"49.047, 1.8937",2025-03-24,2025-03-24 06:54:50,1742799290000
3942,Mon 06:55:20 AM,49.0953,1.9307,↗ 27°,417.0,480.0,"40,000",,FlightAware ADS-B (LFPX),Arrivals,TFL9524,2025-03-24 13:04:30,"49.0953, 1.9307",2025-03-24,2025-03-24 06:55:20,1742799320000
3943,Mon 06:55:50 AM,49.1481,1.9714,↗ 27°,416.0,479.0,"40,000",,FlightAware ADS-B (LBG / LFPB),Arrivals,TFL9524,2025-03-24 13:04:30,"49.1481, 1.9714",2025-03-24,2025-03-24 06:55:50,1742799350000
3944,Mon 06:56:20 AM,49.1993,2.0109,↗ 27°,417.0,480.0,"40,000",,FlightAware ADS-B (RCS / EGTO),Arrivals,TFL9524,2025-03-24 13:04:30,"49.1993, 2.0109",2025-03-24,2025-03-24 06:56:20,1742799380000
3945,Mon 06:56:45 AM,49.2429,2.0439,↗ 25°,419.0,482.0,"40,000",,FlightAware ADS-B (ORY / LFPO),Arrivals,TFL9524,2025-03-24 13:04:30,"49.2429, 2.0439",2025-03-24,2025-03-24 06:56:45,1742799405000
3946,Mon 06:57:18 AM,49.3029,2.073,↑ 16°,421.0,484.0,"40,000",,FlightAware ADS-B (STN / EGSS),Arrivals,TFL9524,2025-03-24 13:04:30,"49.3029, 2.073",2025-03-24,2025-03-24 06:57:18,1742799438000
3947,Mon 06:57:48 AM,49.3587,2.0975,↑ 16°,422.0,486.0,"40,000",,FlightAware ADS-B (EVX / LFOE),Arrivals,TFL9524,2025-03-24 13:04:30,"49.3587, 2.0975",2025-03-24,2025-03-24 06:57:48,1742799468000
3948,Mon 06:58:19 AM,49.4182,2.1243,↑ 17°,421.0,484.0,"40,000",,FlightAware ADS-B (LYX / EGMD),Arrivals,TFL9524,2025-03-24 13:04:30,"49.4182, 2.1243",2025-03-24,2025-03-24 06:58:19,1742799499000
3949,Mon 06:58:49 AM,49.4731,2.1494,↑ 17°,421.0,484.0,"40,000",,FlightAware ADS-B (EVX / LFOE),Arrivals,TFL9524,2025-03-24 13:04:30,"49.4731, 2.1494",2025-03-24,2025-03-24 06:58:49,1742799529000
3950,Mon 06:59:19 AM,49.5284,2.1748,↑ 17°,420.0,483.0,"40,000",,FlightAware ADS-B (KNF / EGYM),Arrivals,TFL9524,2025-03-24 13:04:30,"49.5284, 2.1748",2025-03-24,2025-03-24 06:59:19,1742799559000
3951,Mon 06:59:49 AM,49.5825,2.1999,↑ 17°,418.0,481.0,"40,000",,FlightAware ADS-B (BRU / EBBR),Arrivals,TFL9524,2025-03-24 13:04:30,"49.5825, 2.1999",2025-03-24,2025-03-24 06:59:49,1742799589000
3952,Mon 07:00:19 AM,49.6397,2.2266,↑ 17°,418.0,481.0,"40,000",,FlightAware ADS-B (ESH / EGKA),Arrivals,TFL9524,2025-03-24 13:04:30,"49.6397, 2.2266",2025-03-24,2025-03-24 07:00:19,1742799619000
3953,Mon 07:00:49 AM,49.6946,2.2518,↑ 17°,416.0,479.0,"40,000",,FlightAware ADS-B (EBGB),Arrivals,TFL9524,2025-03-24 13:04:30,"49.6946, 2.2518",2025-03-24,2025-03-24 07:00:49,1742799649000
3954,Mon 07:01:20 AM,49.752,2.2779,↑ 16°,416.0,479.0,"40,000",,FlightAware ADS-B (BRU / EBBR),Arrivals,TFL9524,2025-03-24 13:04:30,"49.752, 2.2779",2025-03-24,2025-03-24 07:01:20,1742799680000
3955,Mon 07:01:50 AM,49.8059,2.3024,↑ 17°,414.0,476.0,"40,000",-200,FlightAware ADS-B (ESH / EGKA),Arrivals,TFL9524,2025-03-24 13:04:30,"49.8059, 2.3024",2025-03-24,2025-03-24 07:01:50,1742799710000
3956,Mon 07:02:20 AM,49.8628,2.3286,↑ 17°,415.0,478.0,"39,800",-550,FlightAware ADS-B (LBG / LFPB),Arrivals,TFL9524,2025-03-24 13:04:30,"49.8628, 2.3286",2025-03-24,2025-03-24 07:02:20,1742799740000
3957,Mon 07:02:50 AM,49.9169,2.3538,↑ 17°,419.0,482.0,"39,450",-725,FlightAware ADS-B (BRS / EGGD),Arrivals,TFL9524,2025-03-24 13:04:30,"49.9169, 2.3538",2025-03-24,2025-03-24 07:02:50,1742799770000
3958,Mon 07:03:20 AM,49.975,2.3813,↑ 17°,418.0,481.0,"39,075",-700,FlightAware ADS-B (LFPE),Arrivals,TFL9524,2025-03-24 13:04:30,"49.975, 2.3813",2025-03-24,2025-03-24 07:03:20,1742799800000
3959,Mon 07:03:50 AM,50.0282,2.4065,↑ 17°,422.0,486.0,"38,750",-700,FlightAware ADS-B (MSE / EGMH),Arrivals,TFL9524,2025-03-24 13:04:30,"50.0282, 2.4065",2025-03-24,2025-03-24 07:03:50,1742799830000
3960,Mon 07:04:20 AM,50.0861,2.4335,↑ 17°,426.0,490.0,"38,375",-725,FlightAware ADS-B (EHBD),Arrivals,TFL9524,2025-03-24 13:04:30,"50.0861, 2.4335",2025-03-24,2025-03-24 07:04:20,1742799860000
3961,Mon 07:04:50 AM,50.1416,2.4588,↑ 16°,424.0,488.0,"38,025",-700,FlightAware ADS-B (EBLE),Arrivals,TFL9524,2025-03-24 13:04:30,"50.1416, 2.4588",2025-03-24,2025-03-24 07:04:50,1742799890000
3962,Mon 07:05:20 AM,50.1972,2.4836,↑ 17°,422.0,486.0,"37,675",-690,FlightAware ADS-B (EBDT),Arrivals,TFL9524,2025-03-24 13:04:30,"50.1972, 2.4836",2025-03-24,2025-03-24 07:05:20,1742799920000
3963,Mon 07:05:40 AM,50.2316,2.5065,↗ 27°,418.0,481.0,"37,450",-714,FlightAware ADS-B (EBAM),Arrivals,TFL9524,2025-03-24 13:04:30,"50.2316, 2.5065",2025-03-24,2025-03-24 07:05:40,1742799940000
3964,Mon 07:06:02 AM,50.2692,2.5442,↗ 37°,412.0,474.0,"37,175",-865,FlightAware ADS-B (EBBY),Arrivals,TFL9524,2025-03-24 13:04:30,"50.2692, 2.5442",2025-03-24,2025-03-24 07:06:02,1742799962000
3965,Mon 07:06:32 AM,50.3142,2.5958,↗ 36°,407.0,468.0,"36,700","-1,200",FlightAware ADS-B (EBFN),Arrivals,TFL9524,2025-03-24 13:04:30,"50.3142, 2.5958",2025-03-24,2025-03-24 07:06:32,1742799992000
3966,Mon 07:07:02 AM,50.3599,2.6478,↗ 36°,410.0,472.0,"35,975","-1,475",FlightAware ADS-B (EBFN),Arrivals,TFL9524,2025-03-24 13:04:30,"50.3599, 2.6478",2025-03-24,2025-03-24 07:07:02,1742800022000
3967,Mon 07:07:32 AM,50.4057,2.6997,↗ 36°,412.0,474.0,"35,225","-1,450",FlightAware ADS-B (EHVB),Arrivals,TFL9524,2025-03-24 13:04:30,"50.4057, 2.6997",2025-03-24,2025-03-24 07:07:32,1742800052000
3968,Mon 07:08:02 AM,50.4522,2.752,↗ 36°,412.0,474.0,"34,525","-1,400",FlightAware ADS-B (EBCF),Arrivals,TFL9524,2025-03-24 13:04:30,"50.4522, 2.752",2025-03-24,2025-03-24 07:08:02,1742800082000
3969,Mon 07:08:32 AM,50.4992,2.8051,↗ 36°,413.0,475.0,"33,825","-1,600",FlightAware ADS-B (WOE / EHWO),Arrivals,TFL9524,2025-03-24 13:04:30,"50.4992, 2.8051",2025-03-24,2025-03-24 07:08:32,1742800112000
3970,Mon 07:09:02 AM,50.5448,2.8565,↗ 36°,413.0,475.0,"32,925","-1,900",FlightAware ADS-B (DHR / EHKD),Arrivals,TFL9524,2025-03-24 13:04:30,"50.5448, 2.8565",2025-03-24,2025-03-24 07:09:02,1742800142000
3971,Mon 07:09:32 AM,50.5933,2.9118,↗ 36°,419.0,482.0,"31,925","-1,900",FlightAware ADS-B (EHVB),Arrivals,TFL9524,2025-03-24 13:04:30,"50.5933, 2.9118",2025-03-24,2025-03-24 07:09:32,1742800172000
3972,Mon 07:10:02 AM,50.6386,2.9636,↗ 36°,420.0,483.0,"31,025","-1,900",FlightAware ADS-B (LFAK),Arrivals,TFL9524,2025-03-24 13:04:30,"50.6386, 2.9636",2025-03-24,2025-03-24 07:10:02,1742800202000
3973,Mon 07:10:32 AM,50.6881,3.02,↗ 36°,425.0,489.0,"30,025","-1,925",FlightAware ADS-B (LYX / EGMD),Arrivals,TFL9524,2025-03-24 13:04:30,"50.6881, 3.02",2025-03-24,2025-03-24 07:10:32,1742800232000
3974,Mon 07:11:02 AM,50.7352,3.0742,↗ 36°,429.0,494.0,"29,100","-1,925",FlightAware ADS-B (EBSW),Arrivals,TFL9524,2025-03-24 13:04:30,"50.7352, 3.0742",2025-03-24,2025-03-24 07:11:02,1742800262000
3975,Mon 07:11:32 AM,50.7819,3.1278,↗ 36°,420.0,483.0,"28,100","-2,025",FlightAware ADS-B (KJK / EBKT),Arrivals,TFL9524,2025-03-24 13:04:30,"50.7819, 3.1278",2025-03-24,2025-03-24 07:11:32,1742800292000
3976,Mon 07:12:02 AM,50.8285,3.1817,↗ 36°,416.0,479.0,"27,075","-2,075",FlightAware ADS-B (MST / EHBK),Arrivals,TFL9524,2025-03-24 13:04:30,"50.8285, 3.1817",2025-03-24,2025-03-24 07:12:02,1742800322000
3977,Mon 07:12:32 AM,50.8743,3.2347,↗ 36°,410.0,472.0,"26,025","-2,050",FlightAware ADS-B (EHSE),Arrivals,TFL9524,2025-03-24 13:04:30,"50.8743, 3.2347",2025-03-24,2025-03-24 07:12:32,1742800352000
3978,Mon 07:13:02 AM,50.9198,3.2874,↗ 36°,404.0,465.0,"25,025","-2,025",FlightAware ADS-B (EBBL),Arrivals,TFL9524,2025-03-24 13:04:30,"50.9198, 3.2874",2025-03-24,2025-03-24 07:13:02,1742800382000
3979,Mon 07:13:32 AM,50.9653,3.3406,↗ 37°,397.0,457.0,"24,000","-1,725",FlightAware ADS-B (GNE / EBGT),Arrivals,TFL9524,2025-03-24 13:04:30,"50.9653, 3.3406",2025-03-24,2025-03-24 07:13:32,1742800412000
3980,Mon 07:14:02 AM,51.0072,3.3894,↗ 36°,378.0,435.0,"23,300","-1,275",FlightAware ADS-B (SEN / EGMC),Arrivals,TFL9524,2025-03-24 13:04:30,"51.0072, 3.3894",2025-03-24,2025-03-24 07:14:02,1742800442000
3981,Mon 07:14:32 AM,51.0479,3.4367,↗ 36°,356.0,410.0,"22,725","-1,075",FlightAware ADS-B (EBMB),Arrivals,TFL9524,2025-03-24 13:04:30,"51.0479, 3.4367",2025-03-24,2025-03-24 07:14:32,1742800472000
3982,Mon 07:15:02 AM,51.0869,3.4821,↗ 36°,337.0,388.0,"22,225",-925,FlightAware ADS-B (LFPM),Arrivals,TFL9524,2025-03-24 13:04:30,"51.0869, 3.4821",2025-03-24,2025-03-24 07:15:02,1742800502000
3983,Mon 07:15:32 AM,51.1227,3.5242,↗ 36°,323.0,372.0,"21,800",-825,FlightAware ADS-B (GLZ / EHGR),Arrivals,TFL9524,2025-03-24 13:04:30,"51.1227, 3.5242",2025-03-24,2025-03-24 07:15:32,1742800532000
3984,Mon 07:16:02 AM,51.1602,3.5676,↗ 35°,319.0,367.0,"21,400",-796,FlightAware ADS-B (EIN / EHEH),Arrivals,TFL9524,2025-03-24 13:04:30,"51.1602, 3.5676",2025-03-24,2025-03-24 07:16:02,1742800562000
